borrower,symbol,token_address,total_borrowed_amt
0x0b5a6a15b975fd35f0b301748c8dabd35b50d8c5,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,99993.257
0x444719c94e3621a91b24e23ad55b43fea062656d,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,99993.257
0x560fb4225020987563c8a3c0850e4ca3dc457be3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,99993.257
0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,99993.257
0xc5ec4153f98729f4eaf61013b54b704eb282ecf4,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,99021.01473
0x302e4335396db7362f5d6a8c8645faf957145e71,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,98342.87081094
0xb30ec3c2ad98c67e9398030a5c0326b4e76d23f0,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,98020.80246
0xdfb5e48f99ec4ceb4f82c18e68ebb9cef4b8f19b,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,98020.80246
0xb96a18bb10d5cf4ae354468035d088b492688f32,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,97122.95252984256
0xfe4a6b7f4dce7280b460a4b1e024ae4fc4bcc25d,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,95341.72525571172
0x287f4637b332457934e700f52ce772c2ec2881f6,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,93875.95712551009
0xce8a3b66c5509e7be0f65485f95b69159da870e4,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,93518.202
0x287f4637b332457934e700f52ce772c2ec2881f6,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,91402.21030434314
0x51c9a4b99b5c86a8c67243b5a9ea19ecef5f3235,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,91393.12780107021
0x79afa05c164127d34bf2b038c1a0b4b408164605,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,91152.32
0x5792158f2736f261b1e99fa5b791fc4c36a84619,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,90492.35699999999
0x62d00bf1f291be434ac01b3dc75fa84af963370a,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,90019.1043
0x03f92c0ad804282c93b170f4fb625d58f11b6745,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,90019.1043
0x4f18357ad17e35d2ebf43a65786982123bd8ed2d,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,89993.9313
0xc439f348255bb060ee4684dc5b1a16cf9ddcfbee,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,88218.722214
0x52a7e3b57c481bcc01cd75938412fbd92242ece1,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,87994.06616
0x8f2ac88bd3080b470648d2205142c37fa16dfe58,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,87830.85166387234
0x327c8bb5015adf9b06631dee3ee0a4939808ae7c,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,87418.552398
0x4203b914a3b3803ff49a0cbe771c037505baf6c7,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,87048.35203224552
0x65c4c0517025ec0843c9146af266a2c5a2d148a2,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,86511.35154018889
0x8ab8b8cd8013219d2a98864d6004843378b4170e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,85567.09584786258
0x5d91aea302976d2a405e872638eda95b373e788f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,85185.1941495995
0x07f3cab797fc35646f8939ce3f69805f78626723,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,85034.2657528
0xeeb5f2460828d1160f55f656a288896cfb562e4d,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,84300.89075241
0xe4e2dc85a09f3d8eca66957146c3b96ae01c8d8e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,84238.13197916161
0xa94afb49ff39bbc1661edd037f32b8f0b1161c48,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,83996.14287
0xa7c624014699a8b537cc4b326eb65f00852ee2a3,crvUSD,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,81618.25023455369
0xc8f56bfdc8f24c1a11ffc50e7d385829a597a864,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,80016.9816
0x53db19930bb0a817cb633248401fe0c1e6f38b04,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,80016.9816
0x1f5b6dc6a87434fb1f7dc681385132e017ba7207,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,79994.6056
0xcde24a1923d3657b808d66b9617b4dd0c0d6c0c2,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,79136.7948024
0xb2a7d44e3e49b06f85feac3a132b013154ac0a93,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,78388.70062251338
0x786213ac9ed4510d5262793071bba4cb82c3d363,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,78016.55706
0xe88f8699a0644a46d8e96620290befee252fabf2,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,77638.02289908717
0x58680900be5df65a14352ce099d66d23499b895c,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,77329.5696261255
0x4723e427484cb1269c2a35b4978073ea54ea26ac,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,76869.39499999999
0xc823511e80769e3d036b6950c60e313c1b136b6b,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,76231.97232747068
0x5ca7e5a296fa76210d8a7556952bce5a21bd8212,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,76016.13252
0xec974e88badaa080c3d43a2680f20506f74f8559,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,75015.92025
0x4b1f8f33dc62f1be7ea54a24a0df37c15e37d662,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,74994.94275
0x42e6300d8d5c1531996b8d567528147761c76d39,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,74149.85368079999
0xa021d74d5506fed3b528940748137f5b1d30d1a7,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,73804.83249999999
0xacf9b3e69653f2aafddf7de36d0d285d12042875,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,73413.8871077712
0x303b311daa1b104955d1ec2c5f90f76e920cb58d,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,72736.31746140987
0x2a81edb7c75bfdccb7a156de3152c61d00247d62,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,72579.89044069307
0x12b7c8e78990010cfa431e8cf6b3dfdb188f8fee,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,72515.389575
0xb8462cdc4a214694b029870448cfd32ddfbd05f9,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,71602.06433549999
0x2a81edb7c75bfdccb7a156de3152c61d00247d62,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,71493.62008924814
0xb93ed15c0a9c068028ccc1a59be57f66f008290c,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,70014.8589
0xeb9e8722bbfb8654689e64a3c6587590bdb242b8,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,70014.8589
0x8066df51d781595c29bb3ce3d359560b9240e559,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,70014.8589
0xedc6f76c9d701255a285b92b0fc62742d80aea4f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,69598.9631350575
0x16f037a3ddf53da1b047a926e1833219f0a8e1fc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,69012.60960432065
0x011b0a055e02425461a1ae95b30f483c4ff05be7,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,68871.49777824196
0x3d784b0067ad72f0b271e9d0bd4c69ea7d40ae12,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,68514.540495
0x4afb05c86669b892e80833839e82fb2f9a9e161c,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,66945.84105
0x8e62f29678bd7756737b25fceb7fbc9af2315541,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,66881.800349
0xad4618702998e39697e8ea5b6dc0103463cec212,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,66014.00982
0x9c6787437e76e0cf2e9c0b26cfa0c15b3a7a0663,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,65995.54962
0x92f351057fbf52838cc3d761e2074a9a507cd335,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,65013.79755
0x0514f2f3e0277c47117e3f33d9390efb0acfbdfe,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,64995.61705
0x268330cdc9a1afdba996bd63083041aed4bbf2dd,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,64432.140332825584
0x58f41b41ab4884520769c382d45188f9d5c31b27,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,63513.479145
0x946fd776bde2a6647a5a307835d1a5be543581a6,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,61087.418906571824
0x0d18d7c855668eb1ba06005b199838f38e00d7e3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,60012.7362
0x70a73604b3b23387cb72ebc1c545ef55303988ff,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,60012.7362
0x84516b90fb55da003d75cbe612fc4235b1d5d970,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,60012.7362
0x775a1208a379f8574e7341a58ca4150774c069c0,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,60012.7362
0x1aa53cb3400b7733b32fd8405e3784803eff5012,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,60012.7362
0x1a0c96ef4c775697d9ba9a99124df73536fd3866,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,59995.9542
0x44e8c2451e916c87dde3977dc80f6fb8a1e33b1d,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,57382.1779299
0x15d8f9be8d397f8a53deacb6099fd154d397cd83,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,57176.00151723204
0xaf3de92ced9df91a1d89a602c9a5b1d1ea5b0a71,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,57073.2245259519
0x8b62e9831f7b8cc852c1da4e1ef67b11b6610463,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,56496.190205
0x91eda28735ce089a8b5133476263c3fb8303c8ca,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,55011.674849999996
0x4adf9b737ab9c97f5728cbcf143483cf6c2f7df3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,55011.674849999996
0xbf7f3824cec99f73ac5fa53cc34116f4f0dbb69e,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,54496.325065
0xce09fad0dd5e70041402df947ab3ecf8e430becb,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,53732.48317333203
0x614405b247adf5d41b23569e5d18d48ec4016950,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,52841.70778266
0x689afb320bd2525c565e03fc73e7d5290b977315,PYUSD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,52799.62553465756
0xef99c434ca21bbaad8ebf3c5e3227a76b70e0f88,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,52666.17707685
0xe272645a5a908810a374e4dcc1581da3521a8961,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,51244.875441180004
0x0424d6bf39e35d21af32014257589040c1055cec,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50555.68
0xcca98436698737422e309513285fe86f5c21d6be,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0x0160352d9522b00b860c57daffab90fc10dd0b56,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0x70b1b4016b9f875d798c75f4d2c5e8d30787c187,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0xe546cf6f014e08c609bb8ebce6fbc1cbb645b0b7,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0xeabd4a433d9bd08ddbb086503b18bbe2dd51a414,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0x7a9c8c8275a1db2d49534c9d4340ed7d9d133930,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0xe76a6c084f9ae4eee55be64854dad8666605be8f,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0xb47042ffbd2ab95721d023b81fc51d3327789cba,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,50010.6135
0xd7a4d0e73ea5a59b6a41e931c07e17257976cde6,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,50005.5
0xc5bf64ef4ba1d1c0e63f4d84b849a0a810f708c4,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,50005.5
0x92bd75505b06391d9ed922a8c4c0c70980c26bc0,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,50005.5
0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x7bc16587416f342af4294b46e7b7a3b366c4bc57,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x8f7a3786ae6da0a7ff746e08e0c1c225bcf03b64,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x1014ebbad445f4cbafc655d4888bc8411c155305,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x92e3f4ede533387f23316849021bc39becb98d6e,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x4a3514af1bf5a4765350b24aeb17d9b8f25cc990,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x93a72b6cb640120ceabf3948506b16a96bbd45e0,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x29b7ddbc6fa8cd273a63cb17826225aeb46ed6a4,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x01485ef10715f5b96beffa5552b0642e32c9aef6,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0x670a8833e37ecb883b3c9e67957d940e84027130,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,49996.6285
0xcaab6ff98989fdd4f47e7db6152e6fb47994ec1e,PYUSD,0x6c3ea9036406852006290770bedfcaba0e23a0e8,49958.6575
0x4284026af2374afb22eac4eab1c7a35fa3e6d3a1,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,49041.44135515333
0x858ad8c29c4576cd55e956003f3ff0f780e01a69,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,48740.34391710001
0xf7aa6e4c08c251a7b06f1760b74e68c655960b87,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,48250.954721405025
0x4284026af2374afb22eac4eab1c7a35fa3e6d3a1,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,48242.729570919764
0xcc7373ec87fc77b4bd11913b0b607807593fea98,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47568.69167544184
0x09c4fcd486eaab5900401a2fa7e849e7e9dea235,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,47256.02890842
0x4c8698474970097aa07a0b29f33b52290d192087,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46763.85141386317
0x572517a24f1243198cff6cfda923863195f55ed2,cbBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,46744.371
0xc27d1cfd66fc58d9731a1669d312327b722b5492,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46189.200034022826
0x3b15cec2d922ab0ef74688bcc1056461049f89cb,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46116.6817293
0x1f00db89777c0f5e6d8e74014df9970467da69d5,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,45554.294913549995
0xfb46891bad2cdc1664586f49c43c3d0d06a60d41,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,45009.55215
0x1426815f80c8ed1a5025a001812af1a393cf13c8,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,45009.55215
0x10dab2ec740ae0b3ca22ea0a7fbdd1e447665c6b,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,44984.269612414704
0xd7a7f28e1878a584ba636ce9f7e3bf2dc01269b3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,44509.446015
0xdbf8ca257b51aaa54d1153d0bdfc615f1088e8cd,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,44409.424788000004
0xf6a90750fcf7bcb143620a75ef4045d7e1fe9ddc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,44015.1
0x409f7293550503d3b72c0a46dae74edce351857f,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,44009.33988
0x36c3e37ec378a3534d02f826084b6696c7531859,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43816.65
0xd3b6c73db6d81cdfec9f25268e922a0cdbd5c36e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,43252.24677195224
0x9f3fe1f07d6ec7c1d5d6ee71249cc2ff826d3018,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,41929.17252524
0xe4e2dc85a09f3d8eca66957146c3b96ae01c8d8e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,41825.90584581906
0x6dc71298ce1b61ba4c83d5cdf4b3b1e9aa558a7f,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,41158.93747818535
0xa7cab169cd81060263c910f317ed19503084cf19,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41124.04687725554
0x3a7227a12a67ebc50908b5bc9079655fb7613ce9,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40861.931994
0xb950b4541777c1a7d7f7454e679cbc45f00fc613,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40813.62723831551
0xac015fcaf46831e731de12dc4a9c725946551e8a,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,40759.626000000004
0x2eaf071dee273fdf750fe9e4d753c7d4ff626fa1,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40566.295945306716
0x920ef33c3dba9ea7607ab8f6b8181ad1dac80f9a,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40449.183132432605
0xee6162d0907ae3784e839064ca1ac42265d6b27b,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,40139.93993478619
0xc42267e282e9ac1af4d613b689dde1bd03e0d61a,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,40008.4908
0xa071012bf3279eff2ce6e393e07c0ef196b73969,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,40008.4908
0x5a4ca7e43c9b9f346ff32d63ad279a113cf08083,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,40008.4908
0xdd95ec6c5d119a90c442ecffbde858171ccba443,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,40008.4908
0xc58a7a5ef1f0f4cf5295e2bb318d29327ad35f6e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,40008.4908
0x85c05e14099c9aea1d37e50e4431b0a92d2aa5a4,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0x67a467a88a43f1b2837a070f5972da3f76f4f2fa,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0xe98134dce5959eb8d13b7d6543b8e16a20ed973e,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0xc8097d434b46888a14be77dfc836d86971e3c40f,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0xc6ca088d5acfe7795f3c7091acacedd2ae35744e,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0x69ba31b17fc4150bce29a6acd5f8afffe33b59ab,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0x5f0bd06a71e038206ef3e5090eb448e9a9773772,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0x0e48eafe07a6cbce58c8e42f14af228f94760a01,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39997.3028
0x0228846757cc60268273e2591179cc6cae207a1c,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38734.819541375
0x0cd32f1e7eed392df78ccc3687675b2f13ed2070,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,38661.85587725843
0x93d730ff5a6e11d0b7f57f053f15d8b85a582341,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38559.1025079
0xdfef531d765757db52be717d6da83eff43f4d3eb,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,38268.1214502
0xe14115842ff62255a4977dfd206112bea8451616,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,38008.06626
0x7faa8293520dc808fbb0400bf209b3f1032641b8,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,37997.43766
0x4a4a523dc76b9cd5a853f366c30d0a605c848929,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,36997.50509
0x2d407e8245664ba6485a16cfdddc62ca24218070,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,36742.79773845
0xaee45cfc4caed017331cf23be97e1bec1ba2d56b,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,36007.64172
0x888c6343b3fc0f6ce52e5ca2d04a9fd749b6e222,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,36007.64172
0x2492d06f9446f11e9098c83b1aa50c650742704e,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,36007.64172
0x623e203f191d4e9604a73408739170726546abe7,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,35997.57252
0x9d7f5b1e74e14654ecd6e13a50807b244de5367f,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35757.55811528629
0x2bfabae35eef537561e77715c4e7d7d8a8010e7c,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,35603.916
0x82138a24a7717473a2abb29f396e530e076c01fe,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,35167.6284869
0xdffef5d853e5e1dad3b909e37ba2dae94087c3cc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,35007.42945
0x76b3cf35cff341b2bbb89aca79659200c425f27f,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,35007.42945
0x397e780fa116e2307bd762e10c4d6a7a12207718,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,35007.42945
0xb689db0b5b511e830ce442e50cda3a3c7324cc51,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,35007.42945
0xbb5a3453ee1d35a4e4a182f9d1b62c26794bf4d4,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,34997.63995
0xf532beea572a59a214e7f71deb99ae1bea1e6290,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,34997.63995
0xe93cc01543aa0ae9664e108002ef6ae7ac031fdc,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34726.56544269655
0x37fab2b33e1ad0ccc1225059fe5f3003c6ba75bf,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,34007.21718
0x1babc907460e3ec5cd38f2dbc8555bddeabcc49b,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,33507.111045
0x995c06b04fc53211110d02bdba73301c4990ebf0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33491.53957817337
0x16455cb35e680f60c92900287c680359512aec9e,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33341.52345379264
0xf3a9ca479480a3ffca54a54e426d75c99b1f3174,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33287.587230970996
0xc5eb2e271c0861a2824a2d7cb6e9e9756400b0c8,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,33200.76112171
0x9a2a180a74794c7ffda4488d328b88fee6a0b6d5,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,32997.77481
0x41ae60b28a92e749b9a77145cc4eab88735aa9af,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,32997.77481
0x1aab2dbcfa3a34a61928c3e1b639926944941227,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,32506.898775
0xcc62e77f040d05cbc8ae9c33d5f0633290e20104,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32034.558985151787
0xb0e1a813b9572a04ae5b8702cba6d8b8bf25ee0f,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,31997.84224
0x299188475f29ef2984e020cba55ec02c522a9087,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,31684.045274554876
0xd17a63bcaa19dfb3ee46c95b2110df46bc603bba,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,31659.718982309998
0x995c06b04fc53211110d02bdba73301c4990ebf0,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,31637.232741538213
0x03ab4acc7d9bf164aabf880892037f2b8b154d3e,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,31541.65730662438
0xf9a06f359b8d7bf4b2d4cb8b5aade80dd56704c3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30909.0500775
0xa4adc1bf7a9364ae3e50d3443998138f786ec6e1,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30734.75898085363
0x7ef6d3a583697254e543c7c0b0cac2f7e3bfdf98,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30691.715945
0xfe972687e3bcb6834fb392d1f43aff89d25b2239,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,30461.195513725594
0x8c09727abcd46b2465f4cd99181c95149fc38157,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,30157.67323772544
0x1ac2b7510d56e15bfcf55c338c2d19f1d5060660,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,30006.3681
0x31e6e5759e341fdb9630424fe75b86c44d09d6d0,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,30006.3681
0x15395fd02c359a55f776653720247b92bee1c373,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,30006.3681
0x467a6e64b6bc50095ba96b168c6b785ab90f15f1,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,30006.3681
0xc9d0b96fd3c6f3e9a6c73f4b95aaaa22ca8406d8,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,29997.9771
